tweet_id,text,source,created_at,possibly_sensitive,author_id,places_type,places_normalized_text,hashtags,lang
1.4657527477943828e+18,@JustinTrudeau and @CPHO_Canada How about we join the western world and offer boosters to people younger than age 70? What are we waiting for? We have the vaccine. What’s the problem?  Do better!,Twitter for iPhone,2021-11-30T18:41:02.000Z,0.0,222249720.0,,,,en
1.4657471967799337e+18,"@JustinTrudeau Mr Trudeau a vaccine should not be mandatory, it’s a personal choice. Do you respect that? Do you respect Canadians? This mandatory vaccine is causing stress, job loss. You have a family and relatives, I am sure you wouldn’t want them to lose their job because of an experimental",Twitter for iPhone,2021-11-30T18:18:58.000Z,0.0,1166315526.0,Person,Mr Trudeau,,en
1.4657453791068488e+18,"@AreOhEssEyeEe @PaulMitchell_AB @fordnation @JustinTrudeau I am guessing they will have something to say, with tax payer dollars when Moderna releases their new vaccine specifically for Omni. Who wants to bet the millions of unnecessary doses JT bought to virtue signal flex don't have a return clause.",Twitter Web App,2021-11-30T18:11:45.000Z,0.0,1476143833.0,Organization,Moderna,,en
1.4657449614591754e+18,"@JustinTrudeau How do you explain mandatory vaccines for federal public workers? People are being put on LWP( leave without pay) for not taking a vaccine??What about the freedom of choices, religion and the Charter of Rights and Labour laws ? Please be human, you have a family and relatives🙏🏾❤️",Twitter for iPhone,2021-11-30T18:10:05.000Z,0.0,1166315526.0,,,,en
1.4657445500481372e+18,"@gdforster @GuillermoEMV1 @JustinTrudeau @DavidLametti @MarciIen They are technically anti-vax because they are opposing a Vaccine (whether it's a covid vaccine or not is irrelevant). I am smart enough to know not everyone on the Right is racist. The point you made is not Segregation but ""Ignorance"".",Twitter for Android,2021-11-30T18:08:27.000Z,0.0,2344050926.0,,,,en
1.4657425319253606e+18,"@JustinTrudeau @redcrosscanada Anyone not vaccinated at this point surely has genuine health or religious concern and will never get the vaccine no matter what, segregation and discrimination against unvaccinated Canadians  is utterly useless, time to move on! https://t.co/Pv2oDgF2ui",Twitter Web App,2021-11-30T18:00:26.000Z,0.0,9.852041993265644e+17,,,,en
1.465741442022658e+18,"@JustinTrudeau Judging by the comments of your supporters, Justin, Canada has gone insane… Tell me, why do 5 year old need a vaccine and a mask for a disease they hardly get sick off? I read every paper on it and they all contradict themselves…",Twitter for iPhone,2021-11-30T17:56:06.000Z,0.0,1.1611254723206472e+18,Person Place,Justin Canada,,en
1.4657399199350333e+18,"@Brandon45844583 @JustinTrudeau 8000 people died or had very serious illness from the 7,810,000,000 vaccine shots. Covid vaccines are very scary.

5,250,000 died and 50,000,000+ have permanent lung/heart damage in the 262,700,000 who caught Covid. Covid is far more scary.

I don't gamble but I'm vaccinated...",Twitter for Android,2021-11-30T17:50:03.000Z,0.0,1.266897602647335e+18,,,,en
1.4657394792018575e+18,@jasonwoody @JustinTrudeau The vaccine is more dangerous to a child than covid.,Twitter for iPhone,2021-11-30T17:48:18.000Z,0.0,9.863914032981115e+17,,,,en
1.465739110396547e+18,@marcelloup @EarnmyV @Avnihl78 @MTW2478 @JustinTrudeau It’s not a vaccine hur a gene therapy actual vaccines stop transmission of the whatever the vaccine is for. Stop trying to sound smarter then you are. Also if double vax can get and spread then you must be even stupider to not have read that or seen @BorisJohnson say it,Twitter for iPhone,2021-11-30T17:46:50.000Z,0.0,1.4634857311631729e+18,,,,en
