tweet_id,text,source,created_at,possibly_sensitive,author_id,places_type,places_normalized_text,hashtags,lang
1.466047859464151e+18,@melzyhutch @JustinTrudeau ...RIGHT MORE OF THE SAME LEAKY VACCINE THAT DOESNT WORK. GOOD PLAN.,Twitter for Android,2021-12-01T14:13:42.000Z,0.0,529239812.0,,,,en
1.4660446453647974e+18,"@JustinTrudeau racist much? Also, can we not with the vaccine hoarding?! https://t.co/umPzdqLXhc",Twitter for iPhone,2021-12-01T14:00:55.000Z,0.0,1032909517.0,,,,en
1.4660421292439388e+18,"@JustinTrudeau What happened to when these vaccines first came out you said it was up to the individual to choose now it's up to the masses to decide for the individual? I went to school with kids who didn't have measles vaccine and it was ok for ""religious"" reasons. Now I'm the outcast",Twitter for Android,2021-12-01T13:50:56.000Z,0.0,313300059.0,,,,en
1.4660394924148285e+18,@JustinTrudeau @jjhorgan @adriandix @keithbaldrey it’s quiet comical to listen to vaccinated people throw every excuse they can why their vaccine isn’t working except for the one most likely reason that it actually just doesn’t work.,Twitter for iPhone,2021-12-01T13:40:27.000Z,0.0,2423313188.0,,,,en
1.4660390767007908e+18,"@ampahcd @fordnation @JustinTrudeau Because proof that you have been vaccinated with a vaccine that may keep you out of the hospital but will allow you to fly and be positive for Covid-19 is somehow better than a test that actually shows you do not have Covid-19.  They call it ""science""",Twitter Web App,2021-12-01T13:38:48.000Z,0.0,1.3196493939817513e+18,,,,en
1.4660379523671327e+18,"@allan_carty @Esra71344236 @JustinTrudeau Fully vaxxed and caught covid and was able to spread covid. Get vaxxed if you feel it will protect you but it won't protect anyone else. The new vaccine resistant variant was brought into Canada by fully vaxxed travellers.

https://t.co/shj7QMcAMx",Twitter Web App,2021-12-01T13:34:20.000Z,0.0,8.886029262640128e+17,Place,Canada,,en
1.4660361978101268e+18,"@CPHO_Canada you fail to mention the chaos at big box stores (https://t.co/VPrmmAOthu), no social distancing, no employee vaccine mandate… what’s the difference between restaurants, bars and these huge stores?",Twitter for iPhone,2021-12-01T13:27:21.000Z,0.0,2313132087.0,,,,en
1.4660328070090383e+18,@JustinTrudeau When is someone going to investigate the money behind this vaccine push? I’m thinking treason is in your near future. Canada will not protect u,Twitter for iPhone,2021-12-01T13:13:53.000Z,0.0,1.4660285994090906e+18,Place,Canada,,en
1.4660303120734413e+18,"@ampahcd @fordnation @JustinTrudeau Because it is not about the ""vaccine passport"", it is about forcing the gene therapy into your body whether you need it or not. What is wrong with this picture? If you test negative then your negative, no gene therapy required!",Twitter Web App,2021-12-01T13:03:58.000Z,0.0,4244800762.0,,,,en
1.4660273984162816e+18,@JustinTrudeau why are there Canadians stranded in Africa?!? Seriously what the fuck is wrong with this country right now. Why do we have vaccine passports it’s clearly not fucking working you fucking moron,Twitter for iPhone,2021-12-01T12:52:23.000Z,0.0,1.220375691235156e+18,Place,Africa,,en
1.4660267701009367e+18,@JustinTrudeau How about a vaccine that's actually a vaccine? Then ensure it is distributed globally. Even if it did work useless to hog a drug leaving other countries deprived so the virus can mutate over &amp; over.,Twitter Web App,2021-12-01T12:49:54.000Z,0.0,1.0854108068822876e+18,,,,en
1.4660198969119293e+18,"@FRBpapajok @SaltyPiet @estellelevenda1 @JustinTrudeau Traditionally the definition of a vaccine is literally ""to provide immunity""  definition changed in 2021 to ""provide protection""  this is not a vaccine. It's a drug that provides protection for a very short time with millions upon millions of adverse side effects.",Twitter for Android,2021-12-01T12:22:35.000Z,0.0,272588776.0,,,,en
1.4660169366854124e+18,"@JustinTrudeau
Can you explain this?

Omicron variant is vaccine inequality wake-up call, says South Africa's President Ramaphosa – video https://t.co/Y5h6NO4vKV",Twitter for Android,2021-12-01T12:10:49.000Z,0.0,397522642.0,Place Person,South Africa President Ramaphosa,,en
1.4660154840553718e+18,@aceAkillerBee @JustinTrudeau It's the control their enjoying... We probably won't be able to have Christmas this year because of course it came right when Christmas comes... But the symptoms are the same as what people getting vaxed are getting from the vaccine,Twitter for Android,2021-12-01T12:05:03.000Z,0.0,397522642.0,Other Other,Christmas Christmas,,en
1.466008243776467e+18,@ZettlAudrey @Karen_UCE @aceAkillerBee @JustinTrudeau Why should people have to get vaccinated if they don’t want to? Numerous places around the world with high vaccine rates are seeing case numbers increase dramatically,Twitter for iPhone,2021-12-01T11:36:17.000Z,0.0,9.730220361497969e+17,,,,en
1.4660058504394957e+18,"@Dan_A_Gillies @beyondthboomers @JustinTrudeau I don’t think they ever said it was a hoax. There is something to say about why people decided to get this “vaccine” though, especially those who were healthy and not in a vulnerable sector of the population when it relates to having severe negative effects from Covid",Twitter for iPhone,2021-12-01T11:26:46.000Z,0.0,9.730220361497969e+17,,,,en
1.4660019536794583e+18,@DavidMalfatti @ampahcd @fordnation @JustinTrudeau This is why I wont get the vaccine....apparently im not protected anyway as per my gov,Twitter Web App,2021-12-01T11:11:17.000Z,0.0,1.4323658171114865e+18,,,,en
1.4659522917275525e+18,"@RubinReport @ALinnean1000 Why is @JustinTrudeau placing large vaccine orders for 2024?

#CrimesAgainstHumanity #DoNotComply #hangemhigh https://t.co/sgF5r3DL7G",Twitter for iPad,2021-12-01T07:53:57.000Z,0.0,1.132985010368258e+18,,,CrimesAgainstHumanity DoNotComply hangemhigh,en
1.4659494081769964e+18,@Karen_UCE @aceAkillerBee @JustinTrudeau What a Karen kind of statement!!! Go say that to the young healthy boys who had their whole lives ahead of them that now have an enlarged hearts due to the vaccine. How do you justify their sacrifice for something with a 98% survival rate?,Twitter for Android,2021-12-01T07:42:29.000Z,0.0,4581835334.0,,,,en
1.465940422669316e+18,"@LunchBoxCan @JustinTrudeau It's not stopping anything! It's the vaxxed that are sick and spreading it, look at every report and do the math. And this newest moronic variant, the vaccine does NOTHING to keep anyone safe. A new Vax needs to be made now to handle that one. Exactly what big pharma wants🤔",Twitter for Android,2021-12-01T07:06:47.000Z,0.0,1.456151362572542e+18,Person,Vax,,en
1.465938665574744e+18,@shuffles99 @cyruskevinj @JustinTrudeau Actually no one knows long term covid risks nor the vaccine that's been created to keep people safe from it...,Twitter for Android,2021-12-01T06:59:48.000Z,0.0,1.456151362572542e+18,,,,en
1.465923916539433e+18,@JustinTrudeau @rippleeffect_ot I can volunteer for your covid group if u need me .COVAXIN IS THE SAFEST VACCINE THAT YOUR GOVERMENT IS STOPPING US CANADIANS FROM GETTING ..STOP THE SCAM ..WHO APPROVED COVAXIN BEFORE NEW VARIANT BECAUSE THEY KNEW VARIANTS WERE COMING ..WHAT ARE YOU WAITING FOR,Twitter Web App,2021-12-01T06:01:11.000Z,0.0,2530342332.0,,,,en
1.4659174204099584e+18,@JustinTrudeau no id rather not. im 18 and ive been fine thruout this whole last covid years and i have always done whatever and hungout with people n still havent got covid. and ik people that have still gotten covid even tho they have the vaccine. so why get it? it doesnt work. helping who???,Twitter for iPhone,2021-12-01T05:35:23.000Z,0.0,1.452390128928895e+18,,,,en
1.4659158629766636e+18,"@adriandix @CPHO_Canada My kid is vaxxed. He had a serontology test looking for Covid antibodies. There weren’t any. 

How can that be? He is fully vaxxed. It is like the vaccine doesn’t do anything. Vaccine do one thing for sure. Make money. Cha-Ching.",Twitter for iPad,2021-12-01T05:29:11.000Z,0.0,722702131.0,Person,Covid,,en
1.465913861027029e+18,@CanBorder Here’s a question I can’t seem to find the answer for online. So most places in the USA only provide a cdc vaccine card no QR code. Are they still able to cross  with those cards?,Twitter for iPhone,2021-12-01T05:21:14.000Z,0.0,1.460780756406571e+18,Place,USA,,en
1.4659134647449231e+18,@ruralsasknews @JustinTrudeau i agree if vaccine is covaxin because no severe side affects or death from covaxin ..mrna can not say that,Twitter Web App,2021-12-01T05:19:40.000Z,0.0,2530342332.0,,,,en
1.4659129585343078e+18,@JustinTrudeau COVAXIN IS THE SAFEST VACCINE IN THE WORLD .NO SEVERE SIDE AFFECTS OR DEATH IN 250 MILLION DOSES .ANYONE THAT GETS MYOCARDITIS FROM VACCINES IS NOT IMPORTANT TO YOUR GOVERMENT BUT IT IS TO PARENTS AND KIDS THAT DO,Twitter Web App,2021-12-01T05:17:39.000Z,0.0,2530342332.0,,,,en
1.4659123775602934e+18,@JustinTrudeau the people entered Canada fully vaccinated against covid with omicron variant ..this should tell you mrna vaccine did nothing to help them .time govt. did it's job and stop mrna on kids ..new reports coming out about MYOCARDITIS  ..a lot of Canadians are being put in danger,Twitter Web App,2021-12-01T05:15:20.000Z,0.0,2530342332.0,Place Person,Canada Canadians,,en
1.4659111643033969e+18,"@DouglasMyraMor1 @CPHO_Canada Make them hear you about covaxin.  Its the only vaccine proven in a real world setting phase 3 trial against variants of concern . It has NO safety issues. None. mRNA has plenty. Not effective due to waning , substantial drop after 6 months",Twitter Web App,2021-12-01T05:10:31.000Z,0.0,1.45020752192324e+18,,,,en
